round	clue_value	daily_double_value	category	comments	question	answer	air_date	notes
1	600	0	TV REBOOTS		As if! This film became a TV series; Stacey Dash played Cher's BFF Dionne in both versions	Clueless	2024-07-10	
1	800	0	TV REBOOTS		It was still the humans vs. the Cylons when this sci-fi series was rebooted	Battlestar Galactica	2024-07-10	
1	1000	0	TV REBOOTS		Nowadays it's this woman who evens the odds as "The Equalizer\"	Queen Latifah	2024-07-10	
1	200	0	RHYME TIME		Where a cetacean does some hard time	whale jail	2024-07-10	
1	400	0	RHYME TIME		A cutlass or rapier kept in a Honda mid-size sedan	a sword Accord (an Accord sword)	2024-07-10	
1	600	0	RHYME TIME		A top-story room used for storage that stays the same, never changing	a static attic	2024-07-10	
1	800	0	RHYME TIME		King Alaric's stock of chicken bouillon	Goth broth	2024-07-10	
1	1000	0	RHYME TIME		A white sheep running a gambling den like the Mirage or Sahara	a casino merino	2024-07-10	
2	400	0	AFRICAN ISLANDS		Nosy Be, Malagasy for "big island", is a popular beach destination just off this much bigger island	Madagascar	2024-07-10	
2	800	0	AFRICAN ISLANDS		Monrovia, Liberia, named for James Monroe, is partly on Bushrod Island, named for this Founding Father's favorite nephew	Washington	2024-07-10	
2	1200	4400	AFRICAN ISLANDS		The Aswan Museum was founded in 1912 on Elephantine Island in this river	the Nile	2024-07-10	
2	1600	0	AFRICAN ISLANDS		This island & its companion Príncipe are known for their coffee & chocolate due to the islands' fertile volcanic soil	São Tomé	2024-07-10	
2	2000	0	AFRICAN ISLANDS		This nation of around 115 islands in the Indian Ocean was named for a minister of finance under Louis XV	the Seychelles	2024-07-10	
2	400	0	AMERICAN LIT		This narrator of "The Catcher in the Rye" runs away from Pencey Prep, a phony school in phony Agerstown, Pennsylvania	Holden Caulfield	2024-07-10	
2	800	0	AMERICAN LIT		This novel begins, "I first met Dean not long after my wife and I split up\"	On the Road	2024-07-10	
2	1200	0	AMERICAN LIT		He wrote "Bartleby, the Scrivener" while living at Arrowhead, his farm in the Berkshires	Melville	2024-07-10	
2	1600	0	AMERICAN LIT		\"Let America be America again. Let it be the dream it used to be", wrote this poet	Langston Hughes	2024-07-10	
2	2000	0	AMERICAN LIT		The stars guide the narrator of his Gothic poem "Ulalume\"	Edgar Allan Poe	2024-07-10	
2	400	0	ENDS IN "GH\"		In golf it's the area of grass bordering a fairway that's deliberately kept longer than the fairway grass	the rough	2024-07-10	
2	800	0	ENDS IN "GH\"		A sad WWI poem is about a rifleman with his name carved "on the willow-tree" this	a bough	2024-07-10	
2	1200	0	ENDS IN "GH\"		The Bible says, "Every man hath his sword upon" this part of the leg	the thigh	2024-07-10	
2	1600	2000	ENDS IN "GH\"		Fittingly, since the audience is about to go home, it's the last word spoken by Macbeth	enough	2024-07-10	
2	2000	0	ENDS IN "GH\"		This verb means to protest vehemently or to vent angry disapproval	to inveigh	2024-07-10	
2	400	0	AUTOMAKERS		In 1975 this company introduced the Pony, South Korea's first mass-produced car	Hyundai	2024-07-10	
2	800	0	AUTOMAKERS		In 1901, decades before merging with Benz, Daimler sold the first of these cars named for a diplomat's daughter	a Mercedes	2024-07-10	
2	1200	0	AUTOMAKERS		Last name of Enzo, who left Alfa Romeo in 1939 & later started his own racing company	Ferrari	2024-07-10	
2	1600	0	AUTOMAKERS		In 1904 he sold his interest in his company, hopefully for a king's "ransom", & then formed the REO Motor Car Co.	(Ransom) Olds	2024-07-10	
2	2000	0	AUTOMAKERS		This French family introduced a 3-wheeled, steam-powered car at the 1889 World's Fair; they're still producing cars	Peugeot	2024-07-10	
2	400	0	VISION & VISIONS		Handel is said to have recalled, "I did think I did see all heaven before me" while composing this oratorio "Hallelujah...\"	the Messiah	2024-07-10	
2	800	0	VISION & VISIONS		The optometer has been replaced by the phoropter to check for these 2 opposite conditions aka myopia & hyperopia	nearsightedness & farsightedness	2024-07-10	
2	1200	0	VISION & VISIONS		A vision of God as the "light supreme" comes in the part of the "Divine Comedy" with this Italian title	Paradiso	2024-07-10	
2	1600	0	VISION & VISIONS		This journey to seek guidance by a spirit is part of the culture of many native peoples, such as the Plains Cree	a vision quest	2024-07-10	
2	2000	0	VISION & VISIONS		An Amsler grid—stare at the dot, do other areas waver?—can tell you if dry age-related this condition is becoming wet	macular degeneration	2024-07-10	
2	400	0	WHAT'S THAT MOVIE AGAIN?		You know, the one where Neo has to disarm a bomb on a bus that's got that lady from "The Blind Side" on it	Speed	2024-07-10	
2	800	0	WHAT'S THAT MOVIE AGAIN?		That "Taken" guy has a son—stepson?... something like that—who drums along to "All I Want For Christmas Is You\"	Love Actually	2024-07-10	
2	1200	0	WHAT'S THAT MOVIE AGAIN?		I think that "High School Musical" fella smooches all over MJ & what's his face—Jackson Hughes?—plays P.T. Barnum	The Greatest Showman	2024-07-10	
2	1600	0	WHAT'S THAT MOVIE AGAIN?		I love that one where Scarface is a cop & Travis Bickle is a thief—I think Batman is in it too?	Heat	2024-07-10	
2	2000	0	WHAT'S THAT MOVIE AGAIN?		The one where Clarice Starling & Bella Swan get their home invaded by that Thirty Seconds to Mars dude, who's rocking cornrows	Panic Room	2024-07-10	
3	0	0	FAMOUS AMERICANS		In his 1999 memoir he wrote, "I had been shot down a short walk's distance from the French-built prison, Hoa Lo\"	(Senator John) McCain	2024-07-10	
1	200	0	MORE THAN ONE MEANING		Having light-colored hair & a county carnival	fair	2024-07-11	
1	400	0	MORE THAN ONE MEANING		Rover's retort & an oak's outer edge	bark	2024-07-11	
1	600	0	MORE THAN ONE MEANING		A handy kitchen wrap & to prevent the attainment of an end	foil	2024-07-11	
1	800	0	MORE THAN ONE MEANING		A still area in a stream & a group of journalists who agree to share their coverage of an event	a pool	2024-07-11	
1	1000	0	MORE THAN ONE MEANING		To expectorate & to impale	spit	2024-07-11	
1	200	0	LET'S GO TO THE CONCERT HALL		It's a rule not to clap at this point during a symphony, but conductor Pierre Monteux called that "artificial restraint\"	between movements	2024-07-11	
1	400	0	LET'S GO TO THE CONCERT HALL		Don't leave a piano recital too soon—you might miss Prokofiev's showy "Precipitato" as one of these, not on the program	an encore	2024-07-11	
1	600	0	LET'S GO TO THE CONCERT HALL		A popular design for concert halls has sloped terraces & is named after this type of area where a certain fruit is grown	a vineyard	2024-07-11	
1	800	1200	LET'S GO TO THE CONCERT HALL		It's a daytime concert, so the program will include accessible stuff for the kids like "Mars, the Bringer of War" from this suite	The Planets	2024-07-11	
1	1000	0	LET'S GO TO THE CONCERT HALL		The first violinist also has this title & gets a handshake from the conductor to show the maestro's respect for the orchestra	the concertmaster	2024-07-11	
1	200	0	OCCUPATIONAL POTPOURRI		This protective job has given big brains time to think: Edward Snowden (at a research center), Bill James (a pork & beans cannery)	security guards	2024-07-11	
1	400	0	OCCUPATIONAL POTPOURRI		An old line says an unpopular politician "couldn't get elected" to this job, now with the upgraded name animal control officer	dog catcher	2024-07-11	
1	600	0	OCCUPATIONAL POTPOURRI		In "Middlemarch" wealthy & powerful Mr. Bulstrode has this occupation, also a job in the game Monopoly	banker	2024-07-11	
1	800	0	OCCUPATIONAL POTPOURRI		Each the main character of their own 2024 TV series, "Renegade Nell" & Dick Turpin are these robbers of the road in olde England	highwaymen	2024-07-11	
1	1000	0	OCCUPATIONAL POTPOURRI		Smith is the USA's most common occupational surname; second is this, a job that's literally a grind	Miller	2024-07-11	
1	200	0	WOMEN IN GOVERNMENT		Her resume includes governor of Alaska, vice presidential candidate & Bear on "The Masked Singer\"	Palin	2024-07-11	
1	400	0	WOMEN IN GOVERNMENT		Japanese-born Mazie Hirono became a naturalized citizen of this state in 1959 & a senator in 2013	Hawaii	2024-07-11	
1	600	0	WOMEN IN GOVERNMENT		Condoleezza Rice's successor as Secretary of State, she visited more than 100 countries during her tenure	Hillary Clinton	2024-07-11	
1	800	0	WOMEN IN GOVERNMENT		South Carolina's first female governor, she had bigger plans for 2024 but they didn't work out	Haley	2024-07-11	
1	1000	0	WOMEN IN GOVERNMENT		In 1941 this congresswoman said, "As a woman I can't go to war, & I refuse to send anyone else\"	Jeannette Rankin	2024-07-11	
1	200	0	1980s AMATEUR WRESTLING		With many Western athletes absent, this country's wrestlers won 12 of 20 Olympic gold medals in 1980	the USSR	2024-07-11	
1	400	0	1980s AMATEUR WRESTLING		At the 1980 NCAA championships, Oregon State's Howard Harris won all 5 of his matches by "fall"—doing this to opponents	pinning them (winning by a pin)	2024-07-11	
1	600	0	1980s AMATEUR WRESTLING		After having his spleen removed, cancer survivor Jeff Blatnick won 1984 Olympic gold in this heavier-than-heavyweight division	super heavyweight	2024-07-11	
1	800	0	1980s AMATEUR WRESTLING		Led by legendary coach Dan Gable, this school's Hawkeyes won the NCAA wrestling title every year from 1980 through 1986	Iowa	2024-07-11	
1	1000	0	1980s AMATEUR WRESTLING		Rick & Scott Steiner were '80s NCAA stars at Michigan before winning 7 WCW titles in this event in which partners touch & take turns	tag team	2024-07-11	
1	200	0	STATES THAT END IN HAMPSHIRE		In 1765 this future capital got its name to show that a boundary dispute with Massachusetts had ended peacefully	Concord	2024-07-11	
1	400	0	STATES THAT END IN HAMPSHIRE		Derry, New Hampshire, has a peak named for a longtime resident family, including this first American in space & the fifth to walk on the Moon	Shepard	2024-07-11	
1	600	0	STATES THAT END IN HAMPSHIRE		The first (& only) U.S. president from New Hampshire, he was also the youngest to serve at the time, age 48 at inauguration	Pierce	2024-07-11	
1	800	0	STATES THAT END IN HAMPSHIRE		In 1934 it got a bit breezy at this N.H. mountain, the highest peak of the White Mountains, with winds clocking in at 231 mph	Mount Washington	2024-07-11	
1	1000	0	STATES THAT END IN HAMPSHIRE		It'll be a notch in your belt if you know this town, as always, voted right after midnight on Election Day 1984; Reagan won, 29-1	Dixville Notch, New Hampshire	2024-07-11	
2	400	0	19th CENTURY NOVELS		Not-so-small female Laura Dern played Marmee in the 2019 movie version of this novel	Little Women	2024-07-11	
2	800	2000	19th CENTURY NOVELS		Cynical clerk Newman Noggs has the same initials as the hero of this Dickens book he's in	Nicholas Nickleby	2024-07-11	
2	1200	0	19th CENTURY NOVELS		\"Nightmare Alley" is 2 movies set in a traveling carnival; change the L's to get this 1818 novel set in a crumbling mansion	Nightmare Abbey	2024-07-11	
2	1600	0	19th CENTURY NOVELS		\"I must repair to the roulette-table", ends chapter 1 of this Dostoyevsky tale about a young man with a compulsion	The Gambler	2024-07-11	
2	2000	0	19th CENTURY NOVELS		A love rectangle & some science lessons are part of this German author & thinker's "Elective Affinities\"	Goethe	2024-07-11	
2	400	0	ANIMAL SYNERGY		In the Kalahari the drongo bird alerts the "manor" of this burrowing creature to predators	meerkats	2024-07-11	
2	800	0	ANIMAL SYNERGY		A species of this crustacean, Tubicinella major plants itself on southern right whales	barnacles	2024-07-11	
2	1200	0	ANIMAL SYNERGY		On the Savannah this big bird can see real good & this equine has a keen nose, so the 2, ebony & ivory, live together in harmony	zebras & ostriches	2024-07-11	
2	1600	0	ANIMAL SYNERGY		The cattle species of this bird dines on insects that the water buffalo stirs up while it's grazing	egrets	2024-07-11	
2	2000	0	ANIMAL SYNERGY		The Galapagos giant tortoise allows some Darwin's species of this bird to eat parasites off its skin	finches	2024-07-11	
2	800	0	ALPHABETICALLY LAST		Of the Pentateuch (the first 5 books of the Old Testament)	Numbers	2024-07-11	
2	1200	0	ALPHABETICALLY LAST		Of U.S. state capitals (head east)	Trenton, New Jersey	2024-07-11	
2	1600	2000	ALPHABETICALLY LAST		Of the 6 U.S. presidents named James	James K. Polk	2024-07-11	
2	2000	0	ALPHABETICALLY LAST		Of the body's 206 bones (it makes you cheeky)	zygomatic	2024-07-11	
2	400	0	NO. 1 ALBUMS BY PEOPLE WHO AREN'T TAYLOR SWIFT		\"The Joker And The Queen", one of several Taylor collaborations with this pal, appeared on his 2021 No. 1 "=\"	Ed Sheeran	2024-07-11	
2	800	0	NO. 1 ALBUMS BY PEOPLE WHO AREN'T TAYLOR SWIFT		Taylor's first No. 1, 2008's "Fearless", was knocked out of the top spot by Beyoncé's third, "I Am..." her	Sasha Fierce	2024-07-11	
2	1200	0	NO. 1 ALBUMS BY PEOPLE WHO AREN'T TAYLOR SWIFT		In 2019 Taylor named this ex-Beatle whose many No. 1s include 1982's "Tug of War" as her second biggest influence, after her cats	McCartney	2024-07-11	
2	1600	0	NO. 1 ALBUMS BY PEOPLE WHO AREN'T TAYLOR SWIFT		Here's a history lesson: Both this Billy Joel song & his "Storm Front" album were No. 1 when Taylor was born Dec. 13, 1989	\"We Didn't Start The Fire\"	2024-07-11	
2	2000	0	NO. 1 ALBUMS BY PEOPLE WHO AREN'T TAYLOR SWIFT		These emo titans whose four No. 1 albums include "American Beauty/American Psycho", appeared on "Speak Now (Taylor's Version)\"	Fall Out Boy	2024-07-11	
2	400	0	HEIR		Daughter of Felipe, crown princess Leonor is the heir presumptive of this country	Spain	2024-07-11	
2	800	0	HEIR		When he was assassinated in 1914, Archduke Franz Ferdinand was the heir to this empire	the Austro-Hungarian Empire	2024-07-11	
2	1200	0	HEIR		The prophet Nathan helped convince this aged biblical king to appoint the son of Bathsheba as heir to the throne	David	2024-07-11	
2	1600	0	HEIR		\"Dark" nickname of the heir apparent of English King Edward III, who beat the French in battle at Poitiers in 1356	the Black Prince	2024-07-11	
2	2000	0	HEIR		This Byzantine emperor, the 8th to use the name, had no male heir, so he married off his daughter Zoe so she could reign	Constantine VIII	2024-07-11	
2	400	0	\"B" & "B\"	(Ken: Each correct response will have two letter "B"s separated by one letter.)	Whether preceding "plague" or not, it refers to inflammatory swelling, especially around your unmentionables	bubonic	2024-07-11	
2	800	0	\"B" & "B\"	(Ken: Each correct response will have two letter "B"s separated by one letter.)	Lynx rufus is the scientific name of this North American creature that can leap up to 10 feet	a bobcat	2024-07-11	
2	1200	0	\"B" & "B\"	(Ken: Each correct response will have two letter "B"s separated by one letter.)	A Christmas story set in Russia tells of one of these, "granny" in Russian, who meets 3 wise men	babushka	2024-07-11	
2	1600	0	\"B" & "B\"	(Ken: Each correct response will have two letter "B"s separated by one letter.)	It's a statistical measure of how likely it is that some event will occur	probability	2024-07-11	
